SoldTo,Name,ADRC,ST2,Sales Organization,Distribution Channel,Division,Partner Function,Partner counter,Partner,Name,Partner Description,Default Partner,ADRC,ST2
1047829,A B C SPLY 647 ROSEVILLE,379061,647,1210,0,30,SP,0,1047829,A B C SPLY 647 ROSEVILLE,,,379061,647
1047830,ZZA B C SPLY 648 LACROSSE,379063,648,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047830,ZZA B C SPLY 648 LACROSSE,379063,648,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047830,ZZA B C SPLY 648 LACROSSE,379063,648,1210,0,30,SH,0,1047830,ZZA B C SPLY 648 LACROSSE,,,379063,648
1047830,ZZA B C SPLY 648 LACROSSE,379063,648,1210,0,30,SP,0,1047830,ZZA B C SPLY 648 LACROSSE,,,379063,648
1047831,ZZA B C SPLY 653 BURNSVILLE,379065,653,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047831,ZZA B C SPLY 653 BURNSVILLE,379065,653,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047831,ZZA B C SPLY 653 BURNSVILLE,379065,653,1210,0,30,SH,0,1047831,ZZA B C SPLY 653 BURNSVILLE,,,379065,653
1047831,ZZA B C SPLY 653 BURNSVILLE,379065,653,1210,0,30,SP,0,1047831,ZZA B C SPLY 653 BURNSVILLE,,,379065,653
1047832,ZZA B C SPLY 657 LAVISTA,379067,657,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047832,ZZA B C SPLY 657 LAVISTA,379067,657,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047832,ZZA B C SPLY 657 LAVISTA,379067,657,1210,0,30,SH,0,1047832,ZZA B C SPLY 657 LAVISTA,,,379067,657
1047832,ZZA B C SPLY 657 LAVISTA,379067,657,1210,0,30,SP,0,1047832,ZZA B C SPLY 657 LAVISTA,,,379067,657
1047833,ZZA B C SPLY 658 EAST PEORIA,379135,658,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047833,ZZA B C SPLY 658 EAST PEORIA,379135,658,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047833,ZZA B C SPLY 658 EAST PEORIA,379135,658,1210,0,30,SH,0,1047833,ZZA B C SPLY 658 EAST PEORIA,,,379135,658
1047833,ZZA B C SPLY 658 EAST PEORIA,379135,658,1210,0,30,SP,0,1047833,ZZA B C SPLY 658 EAST PEORIA,,,379135,658
1047834,A B C SPLY 669 ROCK ISLAND,379137,669,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047834,A B C SPLY 669 ROCK ISLAND,379137,669,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047834,A B C SPLY 669 ROCK ISLAND,379137,669,1210,0,30,SH,0,1047834,A B C SPLY 669 ROCK ISLAND,,,379137,669
1047834,A B C SPLY 669 ROCK ISLAND,379137,669,1210,0,30,SH,1,3530092,J/CLOVER RIDGE PLACE/A B C SPLY 669,,,421528,
1047834,A B C SPLY 669 ROCK ISLAND,379137,669,1210,0,30,SH,3,3558033,A B C SPLY 669 ROCK ISLAND,,,610050,669
1047834,A B C SPLY 669 ROCK ISLAND,379137,669,1210,0,30,SP,0,1047834,A B C SPLY 669 ROCK ISLAND,,,379137,669
1047835,A B C SPLY 670 NILES,379139,670,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047835,A B C SPLY 670 NILES,379139,670,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047835,A B C SPLY 670 NILES,379139,670,1210,0,30,SH,0,1047835,A B C SPLY 670 NILES,,,379139,670
1047835,A B C SPLY 670 NILES,379139,670,1210,0,30,SH,1,3558032,A B C SPLY 670 NILES,,,609921,670
1047835,A B C SPLY 670 NILES,379139,670,1210,0,30,SP,0,1047835,A B C SPLY 670 NILES,,,379139,670
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,20,SH,0,1047836,A B C SPLY 687 MUNCIE,,,379142,687
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,20,SH,1,3557771,A B C SPLY 687 MUNCIE,,,609321,687
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,20,SP,0,1047836,A B C SPLY 687 MUNCIE,,,379142,687
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,30,SH,0,1047836,A B C SPLY 687 MUNCIE,,,379142,687
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,30,SH,1,3557771,A B C SPLY 687 MUNCIE,,,609321,687
1047836,A B C SPLY 687 MUNCIE,379142,687,1210,0,30,SP,0,1047836,A B C SPLY 687 MUNCIE,,,379142,687
1047837,A B C SPLY 688 BISMARCK,379145,688,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047837,A B C SPLY 688 BISMARCK,379145,688,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047837,A B C SPLY 688 BISMARCK,379145,688,1210,0,30,SH,0,1047837,A B C SPLY 688 BISMARCK,,,379145,688
1047837,A B C SPLY 688 BISMARCK,379145,688,1210,0,30,SH,1,3290584,A B C SPLY 688 BISMARCK,,,434006,688
1047837,A B C SPLY 688 BISMARCK,379145,688,1210,0,30,SP,0,1047837,A B C SPLY 688 BISMARCK,,,379145,688
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,16,BP,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,16,PY,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,16,SH,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,16,SH,1,3557749,A B C SPLY 690 NAPERVILLE,,,609386,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,16,SP,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,,76274,
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,20,SH,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,20,SH,1,3557749,A B C SPLY 690 NAPERVILLE,,,609386,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,20,SP,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,30,SH,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,30,SH,1,3557749,A B C SPLY 690 NAPERVILLE,,,609386,690
1047838,A B C SPLY 690 NAPERVILLE,379149,690,1210,0,30,SP,0,1047838,A B C SPLY 690 NAPERVILLE,,,379149,690
1047839,A B C SPLY 693 MARQUETTE,379153,693,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047839,A B C SPLY 693 MARQUETTE,379153,693,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047839,A B C SPLY 693 MARQUETTE,379153,693,1210,0,30,SH,0,1047839,A B C SPLY 693 MARQUETTE,,,379153,693
1047839,A B C SPLY 693 MARQUETTE,379153,693,1210,0,30,SH,1,3557770,A B C SPLY 693 MARQUETTE,,,609357,693
1047839,A B C SPLY 693 MARQUETTE,379153,693,1210,0,30,SP,0,1047839,A B C SPLY 693 MARQUETTE,,,379153,693
1047840,ZZA B C SPLY 696 SCHOFIELD,379155,696,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047840,ZZA B C SPLY 696 SCHOFIELD,379155,696,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047840,ZZA B C SPLY 696 SCHOFIELD,379155,696,1210,0,30,SH,0,1047840,ZZA B C SPLY 696 SCHOFIELD,,,379155,696
1047840,ZZA B C SPLY 696 SCHOFIELD,379155,696,1210,0,30,SP,0,1047840,ZZA B C SPLY 696 SCHOFIELD,,,379155,696
1047841,A B C SPLY 697 ROCHESTER,379157,697,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047841,A B C SPLY 697 ROCHESTER,379157,697,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047841,A B C SPLY 697 ROCHESTER,379157,697,1210,0,30,SH,0,1047841,A B C SPLY 697 ROCHESTER,,,379157,697
1047841,A B C SPLY 697 ROCHESTER,379157,697,1210,0,30,SH,1,3557748,A B C SPLY 697 ROCHESTER,,,609285,697
1047841,A B C SPLY 697 ROCHESTER,379157,697,1210,0,30,SP,0,1047841,A B C SPLY 697 ROCHESTER,,,379157,697
1047842,ZZA B C SPLY 698 COLUMBIA,379159,698,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047842,ZZA B C SPLY 698 COLUMBIA,379159,698,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047842,ZZA B C SPLY 698 COLUMBIA,379159,698,1210,0,30,SH,0,1047842,ZZA B C SPLY 698 COLUMBIA,,,379159,698
1047842,ZZA B C SPLY 698 COLUMBIA,379159,698,1210,0,30,SP,0,1047842,ZZA B C SPLY 698 COLUMBIA,,,379159,698
1047843,ZZA B C SPLY 631 GREEN BAY,379029,631,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047843,ZZA B C SPLY 631 GREEN BAY,379029,631,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047843,ZZA B C SPLY 631 GREEN BAY,379029,631,1210,0,30,SH,0,1047843,ZZA B C SPLY 631 GREEN BAY,,,379029,631
1047843,ZZA B C SPLY 631 GREEN BAY,379029,631,1210,0,30,SP,0,1047843,ZZA B C SPLY 631 GREEN BAY,,,379029,631
1047851,ZZA B C SPLY 664 RALEIGH,379450,664,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047851,ZZA B C SPLY 664 RALEIGH,379450,664,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047851,ZZA B C SPLY 664 RALEIGH,379450,664,1210,0,30,SH,0,1047851,ZZA B C SPLY 664 RALEIGH,,,379450,664
1047851,ZZA B C SPLY 664 RALEIGH,379450,664,1210,0,30,SP,0,1047851,ZZA B C SPLY 664 RALEIGH,,,379450,664
1047906,A B C SPLY 691 WINTERVILLE,381633,691,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047906,A B C SPLY 691 WINTERVILLE,381633,691,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047906,A B C SPLY 691 WINTERVILLE,381633,691,1210,0,30,SH,0,1047906,A B C SPLY 691 WINTERVILLE,,,381633,691
1047906,A B C SPLY 691 WINTERVILLE,381633,691,1210,0,30,SH,1,3556518,A B C SPLY 691 GREENVILLE,,,604165,691
1047906,A B C SPLY 691 WINTERVILLE,381633,691,1210,0,30,SP,0,1047906,A B C SPLY 691 WINTERVILLE,,,381633,691
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,20,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,20,SH,0,1047918,A B C SPLY 628 GREENSBORO,,,382103,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,20,SH,1,3558082,A B C SPLY 628 GREENSBORO,,,610112,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,20,SP,0,1047918,A B C SPLY 628 GREENSBORO,,,382103,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,30,SH,0,1047918,A B C SPLY 628 GREENSBORO,,,382103,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,30,SH,1,3558082,A B C SPLY 628 GREENSBORO,,,610112,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,30,SP,0,1047918,A B C SPLY 628 GREENSBORO,,,382103,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,70,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,70,SH,0,1047918,A B C SPLY 628 GREENSBORO,,,382103,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,70,SH,1,3558082,A B C SPLY 628 GREENSBORO,,,610112,628
1047918,A B C SPLY 628 GREENSBORO,382103,628,1210,0,70,SP,0,1047918,A B C SPLY 628 GREENSBORO,,,382103,628
1047922,A B C SPLY 610 CHARLOTTE,382294,610,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047922,A B C SPLY 610 CHARLOTTE,382294,610,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047922,A B C SPLY 610 CHARLOTTE,382294,610,1210,0,30,SH,0,1047922,A B C SPLY 610 CHARLOTTE,,,382294,610
1047922,A B C SPLY 610 CHARLOTTE,382294,610,1210,0,30,SH,1,3523309,J/VILLAGES OF BANYON GROVE/ABC 032,,,366649,
1047922,A B C SPLY 610 CHARLOTTE,382294,610,1210,0,30,SH,2,3558552,A B C SPLY 610 CHARLOTTE,,,611799,610
1047922,A B C SPLY 610 CHARLOTTE,382294,610,1210,0,30,SP,0,1047922,A B C SPLY 610 CHARLOTTE,,,382294,610
1047942,A B C SPLY 684 OKLAHOMA CITY,383756,684,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047942,A B C SPLY 684 OKLAHOMA CITY,383756,684,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047942,A B C SPLY 684 OKLAHOMA CITY,383756,684,1210,0,30,SH,0,1047942,A B C SPLY 684 OKLAHOMA CITY,,,383756,684
1047942,A B C SPLY 684 OKLAHOMA CITY,383756,684,1210,0,30,SH,2,3557775,A B C SPLY 684 OKLAHOMA CITY,,,609427,684
1047942,A B C SPLY 684 OKLAHOMA CITY,383756,684,1210,0,30,SP,0,1047942,A B C SPLY 684 OKLAHOMA CITY,,,383756,684
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,30,SH,0,1047967,A B C SPLY 376 BERGENFIELD,,,384757,376
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,30,SH,1,3557943,A B C SPLY 376 BERGENFIELD,,,609782,376
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,30,SP,0,1047967,A B C SPLY 376 BERGENFIELD,,,384757,376
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,70,SH,0,1047967,A B C SPLY 376 BERGENFIELD,,,384757,376
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,70,SH,1,3557943,A B C SPLY 376 BERGENFIELD,,,609782,376
1047967,A B C SPLY 376 BERGENFIELD,384757,376,1210,0,70,SP,0,1047967,A B C SPLY 376 BERGENFIELD,,,384757,376
1047982,ZZA B C SPLY 686 FISHERVILLE,385317,686,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1047982,ZZA B C SPLY 686 FISHERVILLE,385317,686,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1047982,ZZA B C SPLY 686 FISHERVILLE,385317,686,1210,0,30,SH,0,1047982,ZZA B C SPLY 686 FISHERVILLE,,,385317,686
1047982,ZZA B C SPLY 686 FISHERVILLE,385317,686,1210,0,30,SP,0,1047982,ZZA B C SPLY 686 FISHERVILLE,,,385317,686
1048014,A B C SPLY 557 PORTLAND,387068,557,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1048014,A B C SPLY 557 PORTLAND,387068,557,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048014,A B C SPLY 557 PORTLAND,387068,557,1210,0,30,SH,0,1048014,A B C SPLY 557 PORTLAND,,,387068,557
1048014,A B C SPLY 557 PORTLAND,387068,557,1210,0,30,SH,1,3558073,A B C SPLY 557 PORTLAND,,,610147,557
1048014,A B C SPLY 557 PORTLAND,387068,557,1210,0,30,SP,0,1048014,A B C SPLY 557 PORTLAND,,,387068,557
1048042,A B C SPLY 538 GOSHEN,388886,538,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,,75986,
1048042,A B C SPLY 538 GOSHEN,388886,538,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,,76274,
1048042,A B C SPLY 538 GOSHEN,388886,538,1210,0,30,SH,0,1048042,A B C SPLY 538 GOSHEN,,,388886,538
1048042,A B C SPLY 538 GOSHEN,388886,538,1210,0,30,SH,1,3558070,A B C SPLY 538 GOSHEN,,,610127,538
1048042,A B C SPLY 538 GOSHEN,388886,538,1210,0,30,SP,0,1048042,A B C SPLY 538 GOSHEN,,,388886,538
1048067,A B C SPLY 673 CARENCRO,398317,673,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1048067,A B C SPLY 673 CARENCRO,398317,673,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048067,A B C SPLY 673 CARENCRO,398317,673,1210,0,30,SH,0,1048067,A B C SPLY 673 CARENCRO,,,398317,673
1048067,A B C SPLY 673 CARENCRO,398317,673,1210,0,30,SH,2,3557776,A B C SPLY 673 CARENCRO,,,609449,673
1048067,A B C SPLY 673 CARENCRO,398317,673,1210,0,30,SP,0,1048067,A B C SPLY 673 CARENCRO,,,398317,673
1048093,A B C SPLY 633 HOUSTON,401685,633,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1048093,A B C SPLY 633 HOUSTON,401685,633,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048093,A B C SPLY 633 HOUSTON,401685,633,1210,0,30,SH,0,1048093,A B C SPLY 633 HOUSTON,,,401685,633
1048093,A B C SPLY 633 HOUSTON,401685,633,1210,0,30,SH,1,3558080,A B C SPLY 633 HOUSTON,,,610089,633
1048093,A B C SPLY 633 HOUSTON,401685,633,1210,0,30,SP,0,1048093,A B C SPLY 633 HOUSTON,,,401685,633
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,20,SH,0,1048094,ZZA B C SPLY 563 FLAGSTAFF,,,401689,563
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,20,SP,0,1048094,ZZA B C SPLY 563 FLAGSTAFF,,,401689,563
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,30,SH,0,1048094,ZZA B C SPLY 563 FLAGSTAFF,,,401689,563
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,30,SP,0,1048094,ZZA B C SPLY 563 FLAGSTAFF,,,401689,563
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,70,SH,0,1048094,ZZA B C SPLY 563 FLAGSTAFF,,,401689,563
1048094,ZZA B C SPLY 563 FLAGSTAFF,401689,563,1210,0,70,SP,0,1048094,ZZA B C SPLY 563 FLAGSTAFF,,,401689,563
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,20,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,20,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,20,SH,0,1048098,A B C SPLY 556 LOGAN,,,402625,556
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,20,SP,0,1048098,A B C SPLY 556 LOGAN,,,402625,556
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,30,SH,0,1048098,A B C SPLY 556 LOGAN,,,402625,556
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,30,SH,1,3290580,A B C SPLY 556 LOGAN,,,434002,556
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,30,SH,2,3292770,ZZABC SUPPLY,,,436278,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,30,SP,0,1048098,A B C SPLY 556 LOGAN,,,402625,556
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,70,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,70,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,70,SH,0,1048098,A B C SPLY 556 LOGAN,,,402625,556
1048098,A B C SPLY 556 LOGAN,402625,556,1210,0,70,SP,0,1048098,A B C SPLY 556 LOGAN,,,402625,556
1048240,A B C SPLY 553 BAY CITY,415116,553,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048240,A B C SPLY 553 BAY CITY,415116,553,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048240,A B C SPLY 553 BAY CITY,415116,553,1210,0,30,SH,0,1048240,A B C SPLY 553 BAY CITY,,,415116,553
1048240,A B C SPLY 553 BAY CITY,415116,553,1210,0,30,SH,1,3549466,J/RAVENS CREST/ A B C SPLY 553 BAY,,,559271,
1048240,A B C SPLY 553 BAY CITY,415116,553,1210,0,30,SH,2,3290579,A B C SPLY 553 BAY CITY,,,434001,553
1048240,A B C SPLY 553 BAY CITY,415116,553,1210,0,30,SP,0,1048240,A B C SPLY 553 BAY CITY,,,415116,553
1048276,A B C SPLY 664 FUQUAY VARINA,419869,664,1210,0,30,BP,1,6004275,A B C SPLY BELOIT,,,75986,
1048276,A B C SPLY 664 FUQUAY VARINA,419869,664,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048276,A B C SPLY 664 FUQUAY VARINA,419869,664,1210,0,30,SH,0,1048276,A B C SPLY 664 FUQUAY VARINA,,,419869,664
1048276,A B C SPLY 664 FUQUAY VARINA,419869,664,1210,0,30,SH,1,3558037,A B C SPLY 664 FUQUAY VARINA,,,610042,664
1048276,A B C SPLY 664 FUQUAY VARINA,419869,664,1210,0,30,SP,0,1048276,A B C SPLY 664 FUQUAY VARINA,,,419869,664
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,30,SH,0,1048342,A B C SPLY 316 MANTENO,,,424541,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,30,SH,1,3557913,A B C SPLY 316 MANTENO,,,609751,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,30,SP,0,1048342,A B C SPLY 316 MANTENO,,,424541,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,70,BP,0,1048342,A B C SPLY 316 MANTENO,,,424541,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,70,PY,0,1048342,A B C SPLY 316 MANTENO,,,424541,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,70,SH,0,1048342,A B C SPLY 316 MANTENO,,,424541,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,70,SH,1,3557913,A B C SPLY 316 MANTENO,,,609751,316
1048342,A B C SPLY 316 MANTENO,424541,316,1210,0,70,SP,0,1048342,A B C SPLY 316 MANTENO,,,424541,316
1048385,A B C SPLY 200 KALAMAZOO,428054,200,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048385,A B C SPLY 200 KALAMAZOO,428054,200,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048385,A B C SPLY 200 KALAMAZOO,428054,200,1210,0,30,SH,0,1048385,A B C SPLY 200 KALAMAZOO,,,428054,200
1048385,A B C SPLY 200 KALAMAZOO,428054,200,1210,0,30,SH,1,3246446,A B C SPLY 200 KALAMAZOO,,,402148,200
1048385,A B C SPLY 200 KALAMAZOO,428054,200,1210,0,30,SP,0,1048385,A B C SPLY 200 KALAMAZOO,,,428054,200
1048388,A B C SPLY 364 RUNNEMEDE,428060,364,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
1048388,A B C SPLY 364 RUNNEMEDE,428060,364,1210,0,30,PY,0,5002047,A B C SPLY BELOIT,,X,76274,
1048388,A B C SPLY 364 RUNNEMEDE,428060,364,1210,0,30,SH,0,1048388,A B C SPLY 364 RUNNEMEDE,,,428060,364
1048388,A B C SPLY 364 RUNNEMEDE,428060,364,1210,0,30,SH,1,3292739,A B C SPLY 364 RUNNEMEDE,,,436247,364
1048388,A B C SPLY 364 RUNNEMEDE,428060,364,1210,0,30,SP,0,1048388,A B C SPLY 364 RUNNEMEDE,,,428060,364
1048397,A B C SPLY 564 PUNTA GORDA,429214,564,1210,0,30,BP,0,6004275,A B C SPLY BELOIT,,X,75986,
